노선번호,교량명,소 재 지,교장(미터),총폭(미터),유효폭(미터),교고(미터),경간수,최대경간장,상부형식,하부형식,설계하중(DB),준공년도,관리주체
지방도917호,기산교,영양 영양 기산,6.8,10.1,9.5,35,1,6.8,라멘교,라멘식,24,2004,경상북도 북부건설사업소
지방도917호,덕구교,울진 북 덕구,45,8,7,15.8,3,15,라멘교,기타,24,1995,경상북도 북부건설사업소
지방도917호,무릉교,울진 매화 오산,24,9,8,2.6,2,12,RC슬래브교,벽식,18,1994,경상북도 북부건설사업소
지방도917호,무월교,울진 울진 호월,20,8,7,4.4,2,10,RC슬래브교,중력식,18,1989,경상북도 북부건설사업소
지방도917호,산성교,울진 울진 고성,75,10.5,9.5,3,3,25,PSC I형교,T형 교각식,24,2006,경상북도 북부건설사업소
지방도917호,무창10교,영양 영양 무창,24,9.6,8.5,4,2,12,RC슬래브교,벽식,18,1994,경상북도 북부건설사업소
지방도917호,무창1교,영양 영양 무창,25,8,7,2,2,12.5,RC슬래브교,벽식,18,1995,경상북도 북부건설사업소
지방도917호,산포교,울진 근남 산포,22.4,9,8,3.1,2,11.2,라멘교,기타,24,1996,경상북도 북부건설사업소
지방도917호,상당2교,울진 북 상당,20,9,8,3.3,2,10,RC슬래브교,라멘식,24,1997,경상북도 북부건설사업소
지방도917호,무창3교,영양 영양 무창,25,8.5,7,3.5,2,12.5,RC슬래브교,벽식,18,1993,경상북도 북부건설사업소
지방도917호,무창4교,영양 영양 무창,25,8.5,7,3.4,2,12.5,RC슬래브교,벽식,18,1993,경상북도 북부건설사업소
지방도917호,무창5교,영양 영양 무창,25,8,7,2.5,2,12.5,RC슬래브교,벽식,18,1993,경상북도 북부건설사업소
지방도917호,무창6교,영양 영양 무창,25,9.5,8.5,3.6,2,12.5,RC슬래브교,벽식,18,1994,경상북도 북부건설사업소
지방도917호,무창7교,영양 영양 무창,25,8.5,7,3.5,2,12.5,RC슬래브교,벽식,18,1994,경상북도 북부건설사업소
지방도917호,무창8교,영양 영양 무창,25,8.5,7,3.7,2,12.5,RC슬래브교,벽식,18,1994,경상북도 북부건설사업소
지방도917호,상당교,울진 북 상당,14,9,8,3,1,14,RC슬래브교,반중력식 교대,24,1998,경상북도 북부건설사업소
지방도917호,상부교,울진 북 부구,76.9,8,7,3.7,3,25.7,PSC I형교,라멘식,24,1983,경상북도 북부건설사업소
지방도917호,무창9교,영양 영양 무창,25,7.3,6.3,3.7,2,12.5,RC슬래브교,벽식,18,1994,경상북도 북부건설사업소
지방도917호,소곡교,울진 울진 소곡,38,8,7,2.9,4,11,라멘교,기타,18,1994,경상북도 북부건설사업소
지방도917호,소광1교,울진 금강송 소광,68,10.5,9.5,6,2,34,아치교,아치식,24,2004,경상북도 북부건설사업소
지방도917호,소광2교,울진 금강송 소광,28,5.6,5,3.7,4,7,RC슬래브교,중력식,14,1985,경상북도 북부건설사업소
지방도917호,소광3교,울진 금강송 소광,40,8,7,3.7,3,14,RC슬래브교,벽식,24,1995,경상북도 북부건설사업소
지방도917호,삼귀교,영양 영양,14,10.5,9.5,3,3,15,RC슬래브교,벽식,24,2013,경상북도 북부건설사업소
지방도917호,삼의1교,영양 석보 삼의,40,6.5,5,3,4,10,RC슬래브교,중력식,14,1989,경상북도 북부건설사업소
지방도917호,삼의2교,영양 석보 삼의,45,8,7,4.5,3,15,RC슬래브교,벽식,18,1992,경상북도 북부건설사업소
지방도917호,삼의31교,영양 석보 삼의,24,8,7,4.1,2,12,RC슬래브교,벽식,18,1992,경상북도 북부건설사업소
지방도917호,삼의3교,영양 석보 삼의,35,8,7,10.2,3,12,RC슬래브교,벽식,18,1994,경상북도 북부건설사업소
지방도917호,삼의4교,영양 석보 삼의,24,8,7,3.5,2,12,RC슬래브교,벽식,18,1992,경상북도 북부건설사업소
지방도917호,삼의교,영양 석보 삼의,45,8,7,5,3,15,RC슬래브교,벽식,18,1991,경상북도 북부건설사업소
지방도917호,상삼의교,영양 석보 삼의,25,8.5,7.5,4.5,2,12.5,RC슬래브교,벽식,18,1995,경상북도 북부건설사업소
지방도917호,수산교,울진 근남 노음,300,14.2,10,4.5,8,37.5,PSC I형교,T형 교각식,24,2005,경상북도 북부건설사업소
지방도917호,오덕교,울진 매화 오산,45,10.5,9.5,3.1,3,15,라멘교,기타,24,2003,경상북도 북부건설사업소
지방도917호,옥방3교,울진 금강송 광회,37,7.5,6.5,4,3,12.4,RC슬래브교,벽식,18,1993,경상북도 북부건설사업소
지방도917호,옥방교,울진 금강송 광희,30,10.5,9.5,6,1,30,아치교,아치식,24,2004,경상북도 북부건설사업소
지방도917호,수하2교,영양 수비 수하,60,8,7,5,4,15,RTC형교,라멘식,18,1994,경상북도 북부건설사업소
지방도917호,수하교,영양 수비 수하,55,8,7,4.5,5,11,RC슬래브교,중력식,14,1994,경상북도 북부건설사업소
지방도917호,신내교,영양 수비 신암,15,9.2,8,4.2,1,15,RC슬래브교,반중력식 교대,24,1999,경상북도 북부건설사업소
지방도917호,울진남대천교,울진 울진 고성,214.3,12.5,8,5,2,30,PSC I형교,반중력식 교대,24,2003,경상북도 북부건설사업소
지방도917호,신암2교,영양 수비 신암,24,8.5,7,3.5,2,12,RC슬래브교,벽식,18,1992,경상북도 북부건설사업소
지방도917호,신암교,영양 수비 신암,16,7.5,6,3.5,2,8,RC슬래브교,중력식,14,1989,경상북도 북부건설사업소
지방도917호,신암5교,영양 수비 신암,36,8,7,8.5,3,12,RC슬래브교,벽식,18,1995,경상북도 북부건설사업소
지방도917호,신암교,영양 수비 신암,80,9,8,8,6,14,RC슬래브교,T형 교각식,24,1997,경상북도 북부건설사업소
지방도917호,원장교,울진 북 덕구,30,8,7,6,1,30,라멘교,기타,24,1988,경상북도 북부건설사업소
지방도917호,신암교(신암3교),영양 수비 신암,34,10.5,9.5,7.6,1,34,DR거더교,T형교각식,24,2018,경상북도 북부건설사업소
지방도917호,장군교,울진 서면 소광,38,9,8,4,2,38,RC슬래브교,중력식교대,24,2009,경상북도 북부건설사업소
지방도917호,재말교,울진 울진 사계,12,9,8,3,1,12,라멘교,기타,18,1995,경상북도 북부건설사업소
지방도917호,신천1교,영양 수비 신암,24,8,7,3.4,2,12,RC슬래브교,벽식,18,1995,경상북도 북부건설사업소
지방도917호,신천2교,영양 수비 신암,24,8,7,3,2,12,RC슬래브교,벽식,18,1995,경상북도 북부건설사업소
지방도917호,주인교,울진 북 주인,24,10.5,9.5,4.1,2,12,라멘교,기타,24,2001,경상북도 북부건설사업소
지방도917호,양구1교,영양 영양 양구,24,8,7,2.2,2,12,RC슬래브교,벽식,18,1995,경상북도 북부건설사업소
지방도917호,죽변IC교,울진 죽변 봉평,40,10.5,9.5,2,3,12,RC슬래브교,T형 교각식,24,2003,경상북도 북부건설사업소
지방도917호,양구2교,영양 영양 양구,20,9,8,3.7,2,10,RC슬래브교,벽식,18,1995,경상북도 북부건설사업소
지방도917호,양구3교,영양 영양 양구,20,8,7,3.7,2,10,RC슬래브교,벽식,18,1995,경상북도 북부건설사업소
지방도917호,양구4교,영양 영양 양구,24,9,8,3.6,2,12,RC슬래브교,벽식,24,1999,경상북도 북부건설사업소
지방도917호,양구5교,영양 영양 양구,15,9,8,3.8,1,15,RC슬래브교,반중력식 교대,24,1999,경상북도 북부건설사업소
지방도917호,양구6교,영양 영양 양구,15,9,8,4,1,15,RC슬래브교,반중력식 교대,24,1999,경상북도 북부건설사업소
지방도917호,양구7교,영양 영양 양구,15,9,8,3.6,1,15,RC슬래브교,반중력식 교대,24,1999,경상북도 북부건설사업소
지방도917호,오기2교,영양 수비,27.2,10.5,9.5,2.8,1,27.2,합성형라멘,라멘식,24,2017,경상북도 북부건설사업소
지방도917호,오기교,영양 수비 오기,26,9,8,3,2,13,RC슬래브교,벽식,24,1998,경상북도 북부건설사업소
지방도917호,장파1교,영양 수비,40,11,10,5,2,18.3,RC슬래브교,기타,24,2012,경상북도 북부건설사업소
지방도917호,장파2교,영양 수비 죽파,44,9,8,4,3,14,라멘교,기타,24,2006,경상북도 북부건설사업소
지방도917호,장파3교,영양 수비 죽파,44,9,8,5,3,14,라멘교,기타,24,2006,경상북도 북부건설사업소
지방도917호,죽파1교,영양 수비 죽파,36,9,8,4.7,3,10.6,라멘교,기타,24,2006,경상북도 북부건설사업소
지방도917호,죽파2교,영양 수비 송하,60,9,8,10.1,4,14.5,RC슬래브교,T형 교각식,24,2006,경상북도 북부건설사업소
지방도917호,죽파4교,영양 수비 송하,56,9,8,2.8,4,13.5,RC슬래브교,T형 교각식,24,2006,경상북도 북부건설사업소
지방도917호,진복1교,울진 근남 진복,24,9.4,8,2.8,2,12,RC슬래브교,T형 교각식,18,1994,경상북도 북부건설사업소
지방도917호,진복2교,울진 근남 진복,24,9,8,2.8,2,12,RC슬래브교,T형 교각식,18,1994,경상북도 북부건설사업소
지방도917호,평지교,울진 울진 사계,22,9,8,3.3,2,11,라멘교,기타,24,1995,경상북도 북부건설사업소
지방도917호,천전교,영양 수비 수하,80,10.5,9.5,8.6,3,26.6,PSC 슬래브교,중력식,24,2014,경상북도 북부건설사업소
지방도917호,판사1교,영양 수비 송하,40,9,6.5,6.7,1,40,RC슬래브교,아치식,24,2002,경상북도 북부건설사업소
지방도917호,판사2교,영양 수비 송하,32,9,6.5,6.2,1,32,RC슬래브교,아치식,24,2002,경상북도 북부건설사업소
지방도917호,판사3교,영양 수비 송하,60,9,8,3.5,4,14.5,RC슬래브교,T형 교각식,24,2006,경상북도 북부건설사업소
지방도917호,하죽파3교,영양 수비 송하,50,9,8,4.6,4,12.5,RC슬래브교,T형 교각식,24,2006,경상북도 북부건설사업소
지방도917호,하토교,울진 울진 읍남,50,11,10,5,4,12.5,PSC I형교,반중력식 교대,24,1996,경상북도 북부건설사업소
지방도917호,호월교,울진 울진 호월,40,8.5,7,3.6,3,14,RC슬래브교,T형 교각식,18,1991,경상북도 북부건설사업소
지방도917호,화성교,울진 죽변 후정,27.5,9.7,8.7,4,1,27.5,PSC 슬래브교,중력식교대,24,2013,경상북도 북부건설사업소
지방도917호,후곡교,울진 금강송 소광,38,9,8,3,2,38,RC슬래브교,중력식교대,24,2009,경상북도 북부건설사업소
지방도917호,남회1교,봉화 소천 남회,33,7.5,6.5,4,3,11,RC슬래브교,중력식,24,1993,경상북도 북부건설사업소
지방도917호,무창2교,영양 영양 무창,26,8,7.1,,2,13,RC슬래브교,벽식,18,1993,경상북도 북부건설사업소
지방도918호,남면교,봉화 재산 남,12,9,8,3,1,12,라멘교,기타,18,1992,경상북도 북부건설사업소
지방도918호,가곡교(918),영양 일월 가곡,62,9,8,3,4,15.5,RC슬래브교,라멘식,18,1991,경상북도 북부건설사업소
지방도918호,명호교,봉화 명호 도천,99,8.5,7,10.7,6,16.5,RC슬래브교,T형 교각식,24,1992,경상북도 북부건설사업소
지방도918호,모천교,봉화 재산 남,9,10,8.5,2.1,1,9,RC슬래브교,중력식 교대,18,1992,경상북도 북부건설사업소
지방도918호,묘곡교 (918),봉화 재산 상리,16,8.5,7,3.2,2,8,RC슬래브교,벽식,24,1992,경상북도 북부건설사업소
지방도918호,선서교,봉화 명호 고계,12,8.5,7,4.5,1,12,RC슬래브교,중력식 교대,24,1992,경상북도 북부건설사업소
지방도918호,당교,영양 청기 당,30,9,8,3.7,2,15,라멘교,기타,14,1992,경상북도 북부건설사업소
지방도918호,대천교,영양 영양 대천,124,9,8,4.8,9,13.8,RC슬래브교,벽식,18,1994,경상북도 북부건설사업소
지방도918호,도곡교,영양 일월 도곡,22,7.5,6,3.5,2,11,RC슬래브교,중력식 교대,14,1977,경상북도 북부건설사업소
지방도918호,백운교,영양 청기 행화,11,7.5,6,3.5,1,11,RC슬래브교,중력식 교대,14,1972,경상북도 북부건설사업소
지방도918호,성내교,영덕 영해 성내,8,8.5,8,2,1,8,RC슬래브교,중력식 교대,14,1968,경상북도 북부건설사업소
지방도918호,신기교 (918),영덕 창수 신기,40,9,7.5,6.8,3,13.4,RC슬래브교,T형 교각식,18,1990,경상북도 북부건설사업소
지방도918호,신리교,영덕 창수 신리,40,9,7.5,3.7,3,13.4,RC슬래브교,중력식,18,1992,경상북도 북부건설사업소
지방도918호,원구교,영덕 영해 원구,60,9,7.8,4.6,4,15,RC슬래브교,벽식,24,1996,경상북도 북부건설사업소
지방도918호,행화교,영양 청기 행화,11,7.5,6,3,1,11,RC슬래브교,중력식 교대,14,1970,경상북도 북부건설사업소
지방도918호,화천1교,영양 영양 화천,50,10.5,9.5,10.1,2,25,PSC I형교,역T형식 교대,24,2010,경상북도 북부건설사업소
지방도918호,화천교,영양 영양 화천,12,9,7.5,3,1,12,RC슬래브교,중력식 교대,18,1989,경상북도 북부건설사업소
지방도918호,기산교,영양 영양 기산,60,10.5,,,2,30,,,24,2008,경상북도 북부건설사업소
지방도920호,논실교,영양 석보 답곡,23,8,7,4,2,11.5,RC슬래브교,기타,24,2002,경상북도 북부건설사업소
지방도920호,답곡1교,영양 석보 답곡,11,6,5,4,2,11,RC슬래브교,목조식,14,1978,경상북도 북부건설사업소
지방도920호,답곡2교,영양 석보 답곡,14.3,6,5,4,1,14.3,RC슬래브교,기타,18,2010,경상북도 북부건설사업소
지방도920호,답곡3교,영양 석보 답곡,26,8,7,4.4,2,13,라멘교,기타,24,2004,경상북도 북부건설사업소
지방도920호,동인교,안동 예안 동인,45,10.5,9.5,4,3,15,RC슬래브교,T형 교각식,24,2004,경상북도 북부건설사업소
지방도920호,답곡교(920),영양 석보 답곡,22,8,7,3,2,11,RC슬래브교,중력식,24,2001,경상북도 북부건설사업소
지방도920호,답곡교1,영양 석보 답곡,25,9,8,4,2,12.5,RC슬래브교,반중력식 교대,24,2007,경상북도 북부건설사업소
지방도920호,소계1교,영양 석보 소계,20,8.5,7.5,3.5,2,10,RC슬래브교,중력식,18,1993,경상북도 북부건설사업소
지방도920호,소계2교,영양 석보 소계,20,8.5,7.5,3.5,2,10,RC슬래브교,중력식,18,1993,경상북도 북부건설사업소
지방도920호,소계교,영양 석보 소계,22,8.5,7.5,3.5,2,11,RC슬래브교,중력식,18,1992,경상북도 북부건설사업소
지방도920호,옥계2교,영양 석보 옥계,25,8.5,7.5,3.2,2,12.5,RC슬래브교,중력식,18,1992,경상북도 북부건설사업소
지방도920호,옥계교,영양 석보 옥계,30,9.5,8.5,7,2,15,RC슬래브교,중력식,18,1992,경상북도 북부건설사업소
지방도920호,정족1교,영양 청기 정족,60,8,7,4,4,15,RC슬래브교,벽식,18,1996,경상북도 북부건설사업소
지방도920호,정족2교,영양 청기 정족,24,8,7,3,2,12,RC슬래브교,벽식,24,2001,경상북도 북부건설사업소
지방도920호,팔수교,영양 영양 서부,58,10.5,9.5,15.7,2,29,IPC거더교,T형 교각식,24,2017,경상북도 북부건설사업소
지방도920호,현동1교,영양 영양 현리,26,8,7,6,2,13,RC슬래브교,중력식,24,2001,경상북도 북부건설사업소
지방도920호,현동교,영양 영양 현리,130.7,13.5,8.5,10,3,43.5,PSC I형교,역T형식 교대,24,2010,경상북도 북부건설사업소
지방도920호,협동교,영양 석보 옥계,25,8.5,7.5,3.6,2,12.5,RC슬래브교,중력식,18,1992,경상북도 북부건설사업소
지방도922호,(신)완장1교,문경 가은,48.6,10.5,9.5,7.1,2,24.3,PSCI형교,T형 교각식,24,2018,경상북도 북부건설사업소
지방도922호,(신)완장2교,문경 가은,80,10.5,9.5,12.1,2,40,PSCI형교,T형 교각식,24,2018,경상북도 북부건설사업소
지방도922호,상괴교,문경 가은 상괴,35,8,7.2,3.2,3,12,RC슬래브교,벽식,18,1989,경상북도 북부건설사업소
지방도922호,완장1교,문경 가은 완장,9.6,7.8,6,3,1,9.6,RC슬래브교,중력식 교대,14,1981,경상북도 북부건설사업소
지방도922호,완장2교,문경 가은 완장,9.6,7.4,6,3.9,1,9.6,RC슬래브교,중력식 교대,18,1984,경상북도 북부건설사업소
지방도922호,완장3교,문경 가은 완장,18,7.5,6,5.4,1,18,RTC형교,중력식 교대,18,1983,경상북도 북부건설사업소
지방도922호,완장4교,문경 가은 완장,18,7.5,6,2.9,1,18,RTC형교,중력식 교대,18,1988,경상북도 북부건설사업소
지방도922호,하괴1교,문경 가은 하괴,15,10.4,9.5,2.5,1,15,라멘교,라멘식 교대,24,2006,경상북도 북부건설사업소
지방도922호,하괴교,문경 가은 하괴,52,10.4,9.5,4.5,2,26,PSC I형교,역T형식 교대,24,2006,경상북도 북부건설사업소
지방도923호,갈산교,문경 문경 갈평,26,9.8,8.3,2.5,2,13,RC슬래브교,벽식,18,1994,경상북도 북부건설사업소
지방도923호,가산교,의성 단북 성암,28,8,7,3,2,14,RC슬래브교,벽식,18,1995,경상북도 북부건설사업소
지방도923호,구천교 (923),의성 구천 내산,360,8,7,9.8,12,30,PSC I형교,T형 교각식,18,1995,경상북도 북부건설사업소
지방도923호,봉정교,문경 산양 봉정,13,8.9,7.5,2.5,1,13,라멘교,,18,1991,경상북도 북부건설사업소
지방도923호,내산교,의성 구천 내산,36,9,7.5,2.8,3,12,RC슬래브교,벽식,18,1989,경상북도 북부건설사업소
지방도923호,봉정교,의성 다인 봉정,37,9,8,2.6,3,14,RC슬래브교,라멘식,24,1999,경상북도 북부건설사업소
지방도923호,서릉교,의성 다인 서릉,21,8,7,2.1,2,11.5,RC슬래브교,벽식,18,1994,경상북도 북부건설사업소
지방도923호,성암교,의성 단북 성암,8,10.2,9.8,2.2,1,8,라멘교,기타,14,1976,경상북도 북부건설사업소
지방도923호,아천교,문경 산북 대하,40,7.5,6.5,6.2,3,15,RC슬래브교,T형 교각식,18,1989,경상북도 북부건설사업소
지방도923호,영풍교,문경 영순 말응,300,7.5,6,11.6,10,30,PSC I형교,T형 교각식,18,1987,경상북도 북부건설사업소
지방도923호,신기교,의성 단북 신하,42,8,7,2.8,3,16,RC슬래브교,벽식,18,1994,경상북도 북부건설사업소
지방도923호,용기교,의성 안계 용기,17,10.5,9.5,3.5,1,17,라멘교,라멘식 교대,24,2009,경상북도 북부건설사업소
지방도923호,용산교,의성 단북 성암,30,8,7,5.4,2,15,RC슬래브교,벽식,18,1994,경상북도 북부건설사업소
지방도923호,이연교,의성 단북 이연,26,8,7,2.6,2,13,RC슬래브교,벽식,18,1995,경상북도 북부건설사업소
지방도923호,조성1교,의성 구천 조성,61.6,10.5,9.5,5,2,32,PSC I형교,부벽식 교대,24,2012,경상북도 북부건설사업소
지방도923호,이곡1교,문경 산북 이곡,11,8,7,3.8,1,11,RC슬래브교,중력식 교대,18,1987,경상북도 북부건설사업소
지방도924호,금천1교,문경 영순 오룡,242,10.5,9.5,7.7,7,34.5,PSC 슬래브교,역T형식 교대,24,2014,경상북도 북부건설사업소
지방도924호,교동교,안동 서후 교동,14,9,8,5,1,14,RC슬래브교,역T형식 교대,24,2000,경상북도 북부건설사업소
지방도924호,만운교,안동 서후 금계,46.2,11,10,3.4,1,46.2,PSC I형교,역T형식 교대,24,2006,경상북도 북부건설사업소
지방도924호,매곡교,안동 풍산 안교,44,13,12,4,4,11,RC슬래브교,기타,18,1992,경상북도 북부건설사업소
지방도924호,영순교,문경 영순 김용,249,12,8.7,5.5,9,30,PSC I형교,T형 교각식,24,2002,경상북도 북부건설사업소
지방도924호,오룡교,문경 영순 오룡,33.2,10.5,9.5,9,1,33.2,PSC 슬래브교,역T형식 교대,24,2014,경상북도 북부건설사업소
지방도924호,상리1교,안동 풍산 상리,104.6,10.5,7.5,4.5,4,26.1,프리플렉스형교,역T형식 교대,24,2010,경상북도 북부건설사업소
지방도924호,대은교,예천 용궁 대은,13,8.5,7,3,1,13,RC슬래브교,중력식 교대,18,1992,경상북도 북부건설사업소
지방도924호,본리교,예천 호명 본리,27,8,7,2.8,2,13.5,RC슬래브교,벽식,18,1992,경상북도 북부건설사업소
지방도924호,이하2교,안동 와룡 이하,18,10.5,9.5,9,1,18,라멘교,기타,24,2014,경상북도 북부건설사업소
지방도924호,저전교,안동 서후 저전,56,10.5,4,4,3,12,RC T형교,중력식,24,2012,경상북도 북부건설사업소
지방도924호,증수교,안동 풍산 수곡,55,8.5,7,6,4,13.8,RC슬래브교,벽식,18,1991,경상북도 북부건설사업소
지방도924호,송평천교,예천 지보 어신,94,18.4,14.5,5,2,47,IPC거더교,역T형식 교대,24,2022,경상북도 북부건설사업소
지방도927호,구미교,의성 봉양 구미,84,9,8,6.4,6,14,RC슬래브교,벽식,24,1995,경상북도 북부건설사업소
지방도927호,도옥교,의성 안평 도옥,28.8,7.4,6,4,3,9.6,RC슬래브교,중력식,14,1970,경상북도 북부건설사업소
지방도927호,박곡교,의성 안평 박곡,33,7.4,6,6,3,11,RC슬래브교,중력식,14,1970,경상북도 북부건설사업소
지방도927호,구담교,안동 풍천 구담,444,10.5,9.5,9.7,9,50,강상자형교,T형 교각식,24,1997,경상북도 북부건설사업소
지방도927호,남본교,예천 호명 남본,30,23.2,20.4,13.9,1,30,DR거더교,역T형식 교대,24,2016,경상북도 북부건설사업소
지방도927호,높은다리,예천 효자 사곡,150,11,10,20,3,60,강상자형교,T형 교각식,24,2005,경상북도 북부건설사업소
지방도927호,산합1교,예천 호명 금능,35.6,33.8,33,8.5,1,35.6,HyPC거더교,역T형식 교대,24,2016,경상북도 북부건설사업소
지방도927호,상영교,예천 하리 부초,15,10,8.5,4.1,1,15,라멘교,기타,18,1983,경상북도 북부건설사업소
지방도927호,생천교 (927),예천 예천 생천,10,9,8,3.5,1,10,RC슬래브교,중력식 교대,24,1996,경상북도 북부건설사업소
지방도927호,장대교,의성 봉양 장대,20,9.5,8,3.8,2,10,RC슬래브교,벽식,18,1990,경상북도 북부건설사업소
지방도927호,오천1교(신_2016),예천 호명 오천,40,23.8,22.8,7.6,1,40,MSP합성거더,역T형식 교대,24,2016,경상북도 북부건설사업소
지방도927호,오천교,예천 호명 오천,350,10.5,9.5,8,7,50,강상자형교,T형 교각식,24,1996,경상북도 북부건설사업소
지방도927호,오천교2,예천 호명 오천,359,13.3,12.3,7,7,50,Seg빔교,기타,24,2016,경상북도 북부건설사업소
지방도927호,왕신IC교,예천 호명 청복,45,25.4,24.5,6.8,1,45,IPC거더교,역T형식 교대,24,2016,경상북도 북부건설사업소
지방도927호,자래교,예천 상리 도촌,24,8.5,7,4,2,12,라멘교,벽식,18,1985,경상북도 북부건설사업소
지방도927호,하리교,예천 하리 우곡,75,10.5,9.5,5.7,3,25,기타,기타,24,2002,경상북도 북부건설사업소
지방도927호,청운교,의성 신평 청운,42,9.1,8,4.5,3,14,RC슬래브교,T형 교각식,24,1995,경상북도 북부건설사업소
지방도927호,초전교,의성 금성 초전,55,9,8,3.5,4,15,RC슬래브교,T형 교각식,24,1999,경상북도 북부건설사업소
지방도928호,금천교,문경 동로 수평,60,7.4,6,7.5,4,15,RTC형교,T형 교각식,18,1984,경상북도 북부건설사업소
지방도928호,도산1교,안동 도산 온혜,34,8.9,8.9,7.9,2,17,라멘교,기타,24,2014,경상북도 북부건설사업소
지방도928호,상계1교,안동 도산 토계,42,12,10,3,2,21,RC슬래브교,기타,24,2004,경상북도 북부건설사업소
지방도928호,상계2교,안동 도산 토계,32,7,6.5,3,2,16,RC슬래브교,역T형식 교대,24,2002,경상북도 북부건설사업소
지방도928호,석탑1교,안동 북후 석탑,13,8,7,5,1,13,라멘교,기타,18,1992,경상북도 북부건설사업소
지방도928호,석탑2교,안동 북후 석탑,13,8.5,7,3.5,1,13,라멘교,기타,18,1992,경상북도 북부건설사업소
지방도928호,석탑3교,안동 북후 석탑,20,8,7,4.5,2,10,라멘교,기타,18,1994,경상북도 북부건설사업소
지방도928호,석탑4교,안동 북후 석탑,26,8,7,4.4,2,13,라멘교,기타,18,1994,경상북도 북부건설사업소
지방도928호,석탑교,안동 북후 석탑,243,9,8,6,18,13.5,RC슬래브교,벽식,24,1998,경상북도 북부건설사업소
지방도928호,미호교,예천 보문 미호,270,10,9,12.5,9,30,PSC I형교,T형 교각식,24,1999,경상북도 북부건설사업소
지방도928호,민경지교,예천 용문 원류,24,9,8,4,2,12,RC슬래브교,벽식,24,2001,경상북도 북부건설사업소
지방도928호,생천교(928),예천 예천 생천,48,7.5,6,5.4,4,12,RC슬래브교,T형 교각식,18,1984,경상북도 북부건설사업소
지방도928호,양평교,안동 도산 토계,60,9,8,4,3,20,RC슬래브교,기타,24,2004,경상북도 북부건설사업소
지방도928호,온천교(928),안동 도산 온혜,20,9.5,9,2.5,2,10,라멘교,라멘식,24,1999,경상북도 북부건설사업소
지방도928호,옹천교,안동 북후 옹천,24,8,6.6,2.8,2,12,RC슬래브교,중력식,14,1989,경상북도 북부건설사업소
지방도928호,오신교,예천 보문 오신,320,10.5,9.5,7.5,11,29,PSC I형교,T형 교각식,24,1999,경상북도 북부건설사업소
지방도928호,청계교,안동 도산 온혜,20,7.5,7,1,2,9.5,RC슬래브교,중력식,14,1979,경상북도 북부건설사업소
지방도930호,고와1교,청송 안덕 고와,108.2,9,8,9,8,13.5,RC슬래브교,라멘식,24,1997,경상북도 북부건설사업소
지방도930호,고와2교,청송 안덕 고와,121.7,9,8,9,9,13.5,RC슬래브교,라멘식,24,1998,경상북도 북부건설사업소
지방도930호,구천2교,청송 부남 구천,65,8,6.5,4.9,5,13,RC슬래브교,벽식,18,1991,경상북도 북부건설사업소
지방도930호,도천1교,영덕 남정 도천,24,8.5,7.5,3.5,2,12,RC슬래브교,벽식,18,1991,경상북도 북부건설사업소
지방도930호,도천2교,영덕 남정 도천,26,8.5,7.5,3.5,2,13,RC슬래브교,벽식,18,1991,경상북도 북부건설사업소
지방도930호,매현1교,영덕 달산 옥산,25,10,9,5,2,12.5,라멘교,기타,24,2010,경상북도 북부건설사업소
지방도930호,매현2교,영덕 달산 옥산,30,10,9,5,1,30,라멘교,기타,24,2010,경상북도 북부건설사업소
지방도930호,매현3교,영덕 달산 옥산,30,10,9,5,1,30,라멘교,기타,24,2010,경상북도 북부건설사업소
지방도930호,사암1교,영덕 남정 사암,35,9,8,4,3,13,RC슬래브교,라멘식,24,2001,경상북도 북부건설사업소
지방도930호,금봉교,의성 옥산 금봉,180,10.5,9.5,7.5,3,30,PSC I형교,T형 교각식,24,2013,경상북도 북부건설사업소
지방도930호,금봉지2교,의성 옥산 금봉,15,11,10,6.5,1,15,라멘교,기타,24,2006,경상북도 북부건설사업소
지방도930호,내룡교,청송 부동 내룡,40,8.2,7.2,3.2,3,15,RC슬래브교,라멘식,18,1994,경상북도 북부건설사업소
지방도930호,노래교,청송 안덕 노래,41.1,9,8,4,3,13.4,RC슬래브교,벽식,24,2002,경상북도 북부건설사업소
지방도930호,새마을교,청송 안덕 지소,112.5,9,8,4.6,9,12.5,RC슬래브교,라멘식,24,2000,경상북도 북부건설사업소
지방도930호,서원교,청송 부남 구천,50,6.8,6,3.7,5,10,RC슬래브교,중력식,14,1988,경상북도 북부건설사업소
지방도930호,금봉지3교,의성 옥산 금봉,13,9,8,6.5,1,13,라멘교,기타,24,2006,경상북도 북부건설사업소
지방도930호,금학교,의성 옥산 금학,45,9,8,3.5,3,15,RC슬래브교,벽식,18,1996,경상북도 북부건설사업소
지방도930호,도평교,의성 사곡 토현,37.5,8,7,3,3,12.5,RC슬래브교,벽식,24,1996,경상북도 북부건설사업소
지방도930호,미골교,의성 옥산 금봉,18,9,8,1.5,1,18,라멘교,기타,24,2006,경상북도 북부건설사업소
지방도930호,사암2교,영덕 남정 사암,26,9,8,4,2,13,RC슬래브교,벽식,24,1998,경상북도 북부건설사업소
지방도930호,사암3교,영덕 남정 사암,20,10,9,5.4,2,10,RC슬래브교,벽식,24,1996,경상북도 북부건설사업소
지방도930호,대사1교,안동 길안 대사,98,9,7.5,7.4,7,14,RC슬래브교,라멘식,24,1998,경상북도 북부건설사업소
